,PowerStation,Zone,Hour,Loss_Factor
56833,Medupi ,Waterburg,931,0.02834124077939931
56834,Mulder,Cape,931,-0.016840234161293023
56836,Olien ,Karoo,931,-0.0008477337684542991
56837,Palmiet,Cape,931,-0.01778615540485396
56838,Paulput,Cape,931,0.003752040313971217
56843,Poseid,Cape,931,-0.00504769576679134
56845,Ressan,Mpumalanga,931,-0.001334993707235559
56850,Van Der,Karoo,931,0.06485028881725238
56854,Apollo,Mpumalanga,932,0.01708136194868222
56858,Aurora,Cape,932,-0.005899862208133114
56860,Bacchu,Cape,932,-0.009977894821916534
56865,Delphi,Cape,932,-0.014599864728114717
56867,Duvha P,Mpumalanga,932,0.021808079061791264
56872,Grassr,Cape,932,-0.002147512709609553
56875,Helios,Cape,932,-0.015456362511070736
56876,Hendrin,Mpumalanga,932,0.016911517760445693
56878,Hydra ,Karoo,932,-0.00037166775833983483
56883,Kendal ,Mpumalanga,932,0.02060801515395939
56884,Koeberg,Cape,932,-0.013690541646244095
56886,Kriel P,Mpumalanga,932,0.014963847020029572
56888,Kusile ,Mpumalanga,932,0.018970438761019618
56889,Lethabo,Vaal,932,0.02412709313481741
56890,Majuba ,Mpumalanga,932,-0.0009503849307327051
56892,Matimba,Waterburg,932,0.035481759795742
56893,Matla P,Mpumalanga,932,0.024726982155059325
56894,Medupi ,Waterburg,932,0.029134736832583868
56895,Mulder,Cape,932,-0.017063582295008404
56897,Olien ,Karoo,932,-0.001397761214763982
56899,Paulput,Cape,932,0.0032540404075695655
56904,Poseid,Cape,932,-0.0036241807997887286
56906,Ressan,Mpumalanga,932,-0.0013262244499582293
56911,Van Der,Karoo,932,0.06844124888558378
56915,Apollo,Mpumalanga,933,0.018910045052685488
56919,Aurora,Cape,933,-0.006441320111832752
56926,Delphi,Cape,933,-0.015028147685872953
56928,Duvha P,Mpumalanga,933,0.02250271967697456
56933,Grassr,Cape,933,-0.0028488048220257334
56936,Helios,Cape,933,-0.017305587214480597
56937,Hendrin,Mpumalanga,933,0.017046278680382027
56939,Hydra ,Karoo,933,-0.0007387158100143314
56944,Kendal ,Mpumalanga,933,0.02146202018167688
56945,Koeberg,Cape,933,-0.014855053317642098
56947,Kriel P,Mpumalanga,933,0.011862035425887619
56949,Kusile ,Mpumalanga,933,0.020118716097805314
56950,Lethabo,Vaal,933,0.026103712381435083
56951,Majuba ,Mpumalanga,933,-0.002186880802203889
56953,Matimba,Waterburg,933,0.038928165874955824
56954,Matla P,Mpumalanga,933,0.02594165002266663
56955,Medupi ,Waterburg,933,0.032231844079761804
56956,Mulder,Cape,933,-0.01820294347370676
56958,Olien ,Karoo,933,-0.0017464154821620463
56960,Paulput,Cape,933,-0.00013131678295880781
56965,Poseid,Cape,933,-0.004761125187763441
56967,Ressan,Mpumalanga,933,-0.0011031920423264373
56972,Van Der,Karoo,933,-0.0007562758628522635
56976,Apollo,Mpumalanga,934,0.020827304315396755
56980,Aurora,Cape,934,-0.005000562197133812
56987,Delphi,Cape,934,-0.012559409866942242
56989,Duvha P,Mpumalanga,934,0.022535618691918627
56994,Grassr,Cape,934,-0.00023529094562832115
56997,Helios,Cape,934,-0.008375886827729035
56998,Hendrin,Mpumalanga,934,0.01484486406746183
57000,Hydra ,Karoo,934,-0.00036005013698154904
57005,Kendal ,Mpumalanga,934,0.0219171511217498
57006,Koeberg,Cape,934,-0.011100504558988466
57008,Kriel P,Mpumalanga,934,0.0006436614762814612
57010,Kusile ,Mpumalanga,934,0.020998357202940764
57011,Lethabo,Vaal,934,0.02922302817273574
57012,Majuba ,Mpumalanga,934,-0.003742054230805323
57014,Matimba,Waterburg,934,0.04222426844275091
57015,Matla P,Mpumalanga,934,0.027309641724871974
57016,Medupi ,Waterburg,934,0.03536820447117977
57017,Mulder,Cape,934,-0.014263112694494316
57019,Olien ,Karoo,934,-0.0015288982802549066
57026,Poseid,Cape,934,-0.002205247936513046
57028,Ressan,Mpumalanga,934,-0.0015640542769304435
57037,Apollo,Mpumalanga,935,0.022015409918964557
57041,Aurora,Cape,935,-0.003102273615648121
57048,Delphi,Cape,935,-0.011933825894967462
57050,Duvha P,Mpumalanga,935,0.022701757501694692
57055,Grassr,Cape,935,3.968331712019146e-05
57058,Helios,Cape,935,-0.006884856409116494
57059,Hendrin,Mpumalanga,935,0.014936932097899706
57061,Hydra ,Karoo,935,-8.653516730785386e-05
57066,Kendal ,Mpumalanga,935,0.022199583120168207
57067,Koeberg,Cape,935,-0.005969086055552307
57071,Kusile ,Mpumalanga,935,0.021575216257851484
57072,Lethabo,Vaal,935,0.030920587598436355
57073,Majuba ,Mpumalanga,935,-0.0018704462254605701
57075,Matimba,Waterburg,935,0.04389080502790387
57076,Matla P,Mpumalanga,935,0.026689992104585336
57077,Medupi ,Waterburg,935,0.03694260929391044
57078,Mulder,Cape,935,-0.00860045368259102
57080,Olien ,Karoo,935,-0.0010934252791333873
57087,Poseid,Cape,935,-0.00172492385502109
57089,Ressan,Mpumalanga,935,-0.0015606279494635136
57098,Apollo,Mpumalanga,936,0.02185998632632218
57102,Aurora,Cape,936,-0.0025308086172578376
57109,Delphi,Cape,936,-0.013182512449166604
57111,Duvha P,Mpumalanga,936,0.02219193273034162
57116,Grassr,Cape,936,-0.0018189079363981782
57119,Helios,Cape,936,-0.012737906598981882
57120,Hendrin,Mpumalanga,936,0.014677845199956869
57122,Hydra ,Karoo,936,-0.0003102525017532784
57127,Kendal ,Mpumalanga,936,0.021546252511569896
57128,Koeberg,Cape,936,-0.004545696250509192
57132,Kusile ,Mpumalanga,936,0.021185038766985787
57133,Lethabo,Vaal,936,0.030850231631203876
57136,Matimba,Waterburg,936,0.044018049959359075
57137,Matla P,Mpumalanga,936,0.025527356894077743
57138,Medupi ,Waterburg,936,0.036988093360879326
57139,Mulder,Cape,936,-0.007146039037269662
57141,Olien ,Karoo,936,-0.0010773147687217367
57148,Poseid,Cape,936,-0.0037237381441005456
57150,Ressan,Mpumalanga,936,-0.0015295031301040647
57159,Apollo,Mpumalanga,937,0.020882170505689274
57163,Aurora,Cape,937,-0.001217817705080598
57165,Bacchu,Cape,937,-0.0033762456558513606
57172,Duvha P,Mpumalanga,937,0.021300698355162743
57177,Grassr,Cape,937,-0.0010762312912431886
57180,Helios,Cape,937,-0.010477794218464898
57181,Hendrin,Mpumalanga,937,0.014098986749576586
57183,Hydra ,Karoo,937,-0.00010838732426908717
57188,Kendal ,Mpumalanga,937,0.020765949143174724
57189,Koeberg,Cape,937,-0.0012863944205844951
57193,Kusile ,Mpumalanga,937,0.020313794599635105
57194,Lethabo,Vaal,937,0.02961552318758058
57197,Matimba,Waterburg,937,0.04326704096372827
57198,Matla P,Mpumalanga,937,0.023025972885876444
57199,Medupi ,Waterburg,937,0.03619433292135491
57200,Mulder,Cape,937,-0.003730697470973315
57202,Olien ,Karoo,937,-0.0007558639835482813
57209,Poseid,Cape,937,-0.0029420893351727456
57211,Ressan,Mpumalanga,937,-0.001588488818713323
57220,Apollo,Mpumalanga,938,0.020655360253355515
57224,Aurora,Cape,938,-0.0008401582926463728
57226,Bacchu,Cape,938,-0.0031045539137459664
57233,Duvha P,Mpumalanga,938,0.02113644713124012
57238,Grassr,Cape,938,-0.0017614804983126927
57241,Helios,Cape,938,-0.009427373179035727
57242,Hendrin,Mpumalanga,938,0.014225749821474714
57244,Hydra ,Karoo,938,-8.909760707689173e-05
57249,Kendal ,Mpumalanga,938,0.02059659642129002
57250,Koeberg,Cape,938,-0.0005033394731560984
57254,Kusile ,Mpumalanga,938,0.020133333727291643
57255,Lethabo,Vaal,938,0.029306443945260063
57258,Matimba,Waterburg,938,0.04326404010115777
57259,Matla P,Mpumalanga,938,0.022082624958083902
57260,Medupi ,Waterburg,938,0.0361420629909193
57261,Mulder,Cape,938,-0.0025884331237574338
57263,Olien ,Karoo,938,-0.0007018911940205841
57270,Poseid,Cape,938,-0.0033592308053743388
57272,Ressan,Mpumalanga,938,-0.0015241718873697835
57281,Apollo,Mpumalanga,939,0.019469064129305026
57285,Aurora,Cape,939,-0.00034179453939524
57287,Bacchu,Cape,939,-0.002210993729207986
57292,Delphi,Cape,939,-0.013182357444619902
57294,Duvha P,Mpumalanga,939,0.020228185435056705
57299,Grassr,Cape,939,-0.0026208332189514507
57302,Helios,Cape,939,-0.008925961826179874
57303,Hendrin,Mpumalanga,939,0.013378515654968556
57305,Hydra ,Karoo,939,-0.00019519716111330603
57310,Kendal ,Mpumalanga,939,0.019674113194673454
57311,Koeberg,Cape,939,0.0008546204388080477
57315,Kusile ,Mpumalanga,939,0.019126820455051492
57316,Lethabo,Vaal,939,0.028042478805906264
57319,Matimba,Waterburg,939,0.04181996971208104
57320,Matla P,Mpumalanga,939,0.020944799607512107
57321,Medupi ,Waterburg,939,0.0347273731897512
57322,Mulder,Cape,939,-0.000857822387144364
57324,Olien ,Karoo,939,-0.0009506486572877901
57331,Poseid,Cape,939,-0.004036358055937298
57333,Ressan,Mpumalanga,939,-0.0017142819962821566
57341,Ankerli,Cape,940,-0.0005032815756477243
57342,Apollo,Mpumalanga,940,0.01938392724285004
57346,Aurora,Cape,940,-0.0008765352800646579
57348,Bacchu,Cape,940,-0.0028998949655492405
57353,Delphi,Cape,940,-0.013905456718999874
57355,Duvha P,Mpumalanga,940,0.02041082240248548
57360,Grassr,Cape,940,-0.0028586719174863453
57363,Helios,Cape,940,-0.00985016153558687
57364,Hendrin,Mpumalanga,940,0.01302866046151564
57366,Hydra ,Karoo,940,-0.00031771101030573156
57371,Kendal ,Mpumalanga,940,0.01972897628863601
57372,Koeberg,Cape,940,-0.00041494668946681813
57376,Kusile ,Mpumalanga,940,0.019177176895525568
57377,Lethabo,Vaal,940,0.028087755418313223
57380,Matimba,Waterburg,940,0.040706846276259416
57381,Matla P,Mpumalanga,940,0.02313602776250757
57382,Medupi ,Waterburg,940,0.03382167212407631
57383,Mulder,Cape,940,-0.0021974860271428065
57385,Olien ,Karoo,940,-0.001268467171853495
57392,Poseid,Cape,940,-0.0014909588995108902
57394,Ressan,Mpumalanga,940,-0.001913355051218829
57402,Ankerli,Cape,941,0.005667714252442648
57403,Apollo,Mpumalanga,941,0.018070289613930753
57407,Aurora,Cape,941,0.00214457626239113
57409,Bacchu,Cape,941,0.0009623730796870567
57414,Delphi,Cape,941,-0.012962778040130464
57416,Duvha P,Mpumalanga,941,0.0196287134147292
57418,Gariep,Karoo,941,0.06844824047661892
57421,Grassr,Cape,941,-0.0009184436196204186
57424,Helios,Cape,941,-0.0032977011108272615
57425,Hendrin,Mpumalanga,941,0.011907005724528973
57427,Hydra ,Karoo,941,0.0007993323386919915
57432,Kendal ,Mpumalanga,941,0.019000666836020943
57433,Koeberg,Cape,941,0.0075283114460334925
57437,Kusile ,Mpumalanga,941,0.018246770971303596
57438,Lethabo,Vaal,941,0.026688076641476214
57439,Majuba ,Mpumalanga,941,-0.001924607838768175
57441,Matimba,Waterburg,941,0.038335949013120894
57442,Matla P,Mpumalanga,941,0.023471909269442967
57443,Medupi ,Waterburg,941,0.0316400829625916
57444,Mulder,Cape,941,0.005388208410867944
57446,Olien ,Karoo,941,-0.00021476316734314092
57453,Poseid,Cape,941,-0.0007218303961783117
57455,Ressan,Mpumalanga,941,-0.002133353812151871
57460,Van Der,Karoo,941,0.040362389655036454
57463,Ankerli,Cape,942,0.003332464393584681
57464,Apollo,Mpumalanga,942,0.016665690629819103
57468,Aurora,Cape,942,0.0008382830735588865
57470,Bacchu,Cape,942,3.043320423338249e-05
57475,Delphi,Cape,942,-0.016939932379306525
57477,Duvha P,Mpumalanga,942,0.019089214323964977
57479,Gariep,Karoo,942,0.06556893015446884
57482,Grassr,Cape,942,-0.005593643914631965
57485,Helios,Cape,942,-0.00580439551442646
57486,Hendrin,Mpumalanga,942,0.012148047249871702
57488,Hydra ,Karoo,942,7.439785792177447e-05
57490,Ingula ,KZN,942,-0.01764701534505264
57493,Kendal ,Mpumalanga,942,0.0182306867863004
57494,Koeberg,Cape,942,0.004483555874452701
57498,Kusile ,Mpumalanga,942,0.017331812026791137
57499,Lethabo,Vaal,942,0.025256783661323206
57500,Majuba ,Mpumalanga,942,-0.0016433140389447423
57502,Matimba,Waterburg,942,0.0374783180992039
57503,Matla P,Mpumalanga,942,0.022463304244638983
57504,Medupi ,Waterburg,942,0.031148804716750692
57505,Mulder,Cape,942,0.0025455865186074455
57507,Olien ,Karoo,942,-0.0009422078168900733
57508,Palmiet,Cape,942,0.0012042210666026898
57514,Poseid,Cape,942,-0.0020696064132108244
57516,Ressan,Mpumalanga,942,-0.0018577704054670559
57521,Van Der,Karoo,942,0.04025783831376076
57524,Ankerli,Cape,943,-0.004183795114834033
57525,Apollo,Mpumalanga,943,0.01695068484852678
57526,Aries ,Cape,943,-0.013312560092691429
57529,Aurora,Cape,943,-0.002847023598656248
57531,Bacchu,Cape,943,-0.004693141222567671
57533,Bounda,Karoo,943,-0.0009447954485604901
57536,Delphi,Cape,943,-0.020461918697306375
57537,Drakens,KZN,943,-0.009320912783785057
57538,Duvha P,Mpumalanga,943,0.02046327946119175
57539,Ferrum,Cape,943,-0.001812054944774733
57540,Gariep,Karoo,943,0.05624827861149648
57543,Grassr,Cape,943,-0.010742743595967488
57545,Harvar,Karoo,943,-0.0006797519816771428
57546,Helios,Cape,943,-0.01111187444933015
57547,Hendrin,Mpumalanga,943,0.013625185134816083
57549,Hydra ,Karoo,943,-0.0016727099875126373
57551,Ingula ,KZN,943,-0.009769212354861632
57553,Juno W,Cape,943,-0.009223057481684805
57554,Kendal ,Mpumalanga,943,0.019628177677117765
57555,Koeberg,Cape,943,-0.005326915529397989
57558,Kronos,Karoo,943,-0.007971901071631883
57559,Kusile ,Mpumalanga,943,0.01826654399659875
57560,Lethabo,Vaal,943,0.025231699633859943
57561,Majuba ,Mpumalanga,943,-0.0017962997127885562
57562,Matimb,Waterburg,943,0.03661359954037133
57563,Matimba,Waterburg,943,0.03752565530565123
57564,Matla P,Mpumalanga,943,0.02417923723687397
57565,Medupi ,Waterburg,943,0.031104368555684683
57566,Mulder,Cape,943,-0.00702187351828708
57568,Olien ,Karoo,943,-0.0014092049771378527
57569,Palmiet,Cape,943,-0.007752641453270938
57572,Perseu,Vaal,943,0.0022445738811172566
57575,Poseid,Cape,943,-0.0035998205692933704
57577,Ressan,Mpumalanga,943,-0.0013709307870228263
57580,Tabor ,Mpumalanga,943,0.014952166188078311
57583,Witkop,Mpumalanga,943,0.01762887957225328
57586,Apollo,Mpumalanga,944,0.017206614778972215
57587,Aries ,Cape,944,-0.01219166101989898
57590,Aurora,Cape,944,-0.008501431609015628
57592,Bacchu,Cape,944,-0.005255273194336455
57594,Bounda,Karoo,944,6.0079165972293965e-05
57597,Delphi,Cape,944,-0.022993865009599518
57598,Drakens,KZN,944,-0.006029334389734998
57599,Duvha P,Mpumalanga,944,0.02156964603134146
57600,Ferrum,Cape,944,-0.0011819839801591302
57604,Grassr,Cape,944,-0.014265556230060858
57606,Harvar,Karoo,944,7.131553499500402e-05
57607,Helios,Cape,944,-0.01000078320704089
57608,Hendrin,Mpumalanga,944,0.015594355579287868
57610,Hydra ,Karoo,944,-0.0019335218452920654
57612,Ingula ,KZN,944,-0.007214596174305443
57613,Juno P,Cape,944,-0.009119495165639063
57614,Juno W,Cape,944,-0.009022105896459057
57615,Kendal ,Mpumalanga,944,0.020520802643039158
57616,Koeberg,Cape,944,-0.006710804161427078
57618,Kriel P,Mpumalanga,944,0.003755728690514067
57619,Kronos,Karoo,944,-0.007392649935182347
57620,Kusile ,Mpumalanga,944,0.019042685294670344
57621,Lethabo,Vaal,944,0.02512409900613913
57622,Majuba ,Mpumalanga,944,-0.0006512976615482934
57623,Matimb,Waterburg,944,0.03714573201800801
57624,Matimba,Waterburg,944,0.03767295043913666
57625,Matla P,Mpumalanga,944,0.025140821151657344
57626,Medupi ,Waterburg,944,0.031217849341943677
57627,Mulder,Cape,944,-0.00841512334393289
57629,Olien ,Karoo,944,-0.0006415347969178614
57630,Palmiet,Cape,944,-0.00785091884025662
57633,Perseu,Vaal,944,0.003023449011770465
57636,Poseid,Cape,944,-0.00458417615340381
57638,Ressan,Mpumalanga,944,-0.0010463328339001326
57639,Ruigte,Karoo,944,-0.010809795929032542
57641,Tabor ,Mpumalanga,944,0.01528654083049735
57644,Witkop,Mpumalanga,944,0.017976960969664654
57647,Apollo,Mpumalanga,945,0.017456676200957758
57648,Aries ,Cape,945,-0.0093573210330876
57651,Aurora,Cape,945,-0.00822187440677236
57653,Bacchu,Cape,945,-0.0056270227867754406
57655,Bounda,Karoo,945,0.0016638788551441115
57658,Delphi,Cape,945,-0.023684173341304855
57659,Drakens,KZN,945,-0.005891962271791843
57660,Duvha P,Mpumalanga,945,0.021756978728242005
57661,Ferrum,Cape,945,-4.12497383638661e-05
57663,Garona,Cape,945,0.0007939509084062661
57665,Grassr,Cape,945,-0.016288244598604274
57667,Harvar,Karoo,945,0.0016185464780526264
57668,Helios,Cape,945,-0.007788261405909989
57669,Hendrin,Mpumalanga,945,0.01557474727960807
57671,Hydra ,Karoo,945,-0.0014557389012219931
57673,Ingula ,KZN,945,-0.006899013310418472
57674,Juno P,Cape,945,-0.007521897954537
57675,Juno W,Cape,945,-0.007414914794200948
57676,Kendal ,Mpumalanga,945,0.02073880527564303
57677,Koeberg,Cape,945,-0.006982568939311738
57679,Kriel P,Mpumalanga,945,0.0062086597059908336
57680,Kronos,Karoo,945,-0.004959833071599118
57681,Kusile ,Mpumalanga,945,0.019247700916189384
57682,Lethabo,Vaal,945,0.0254258154014646
57683,Majuba ,Mpumalanga,945,-0.0003773006795569146
57684,Matimb,Waterburg,945,0.03764461339310347
57685,Matimba,Waterburg,945,0.03789025818728515
57686,Matla P,Mpumalanga,945,0.02540901992755189
57687,Medupi ,Waterburg,945,0.031259256812349215
57688,Mulder,Cape,945,-0.008737222292973438
57690,Olien ,Karoo,945,0.0007059443079326359
57691,Palmiet,Cape,945,-0.008439141548867901
57694,Perseu,Vaal,945,0.004052583493203638
57699,Ressan,Mpumalanga,945,-0.001147576441028688
57702,Tabor ,Mpumalanga,945,0.015323775074514774
57705,Witkop,Mpumalanga,945,0.017941681466425337
57708,Apollo,Mpumalanga,946,0.01794711059716393
57709,Aries ,Cape,946,-0.009203947749808018
57712,Aurora,Cape,946,-0.007772573267423294
57714,Bacchu,Cape,946,-0.00560950562190745
57716,Bounda,Karoo,946,0.00231670383940216
57719,Delphi,Cape,946,-0.023900825599460888
57720,Drakens,KZN,946,-0.007965297041784766
57721,Duvha P,Mpumalanga,946,0.021713803378325968
57722,Ferrum,Cape,946,0.0004197505694955889
57724,Garona,Cape,946,0.004647743918698216
57726,Grassr,Cape,946,-0.017166852797338334
57728,Harvar,Karoo,946,0.0022555621761529217
57729,Helios,Cape,946,-0.00788355974754873
57730,Hendrin,Mpumalanga,946,0.015079159422726748
57732,Hydra ,Karoo,946,-0.0011007274819974395
57734,Ingula ,KZN,946,-0.0077077674249023155
57735,Juno P,Cape,946,-0.0072950624519078295
57736,Juno W,Cape,946,-0.007172756820257864
57737,Kendal ,Mpumalanga,946,0.02081439930151525
57738,Koeberg,Cape,946,-0.006789109166597701
57740,Kriel P,Mpumalanga,946,0.0038683993915316524
57741,Kronos,Karoo,946,-0.004475799341138518
57742,Kusile ,Mpumalanga,946,0.019282312451765777
57743,Lethabo,Vaal,946,0.025978851617288575
57744,Majuba ,Mpumalanga,946,-0.0006822453330114481
57745,Matimb,Waterburg,946,0.038210605688641076
57746,Matimba,Waterburg,946,0.03822923051819564
57747,Matla P,Mpumalanga,946,0.025671300543848388
57748,Medupi ,Waterburg,946,0.03144928177696401
57749,Mulder,Cape,946,-0.008777148803111562
57751,Olien ,Karoo,946,0.0013018837837836144
57752,Palmiet,Cape,946,-0.00856434733052357
57755,Perseu,Vaal,946,0.004329697833030998
57760,Ressan,Mpumalanga,946,-0.0012389765232262667
57761,Ruigte,Karoo,946,-0.0041040076088488244
57763,Tabor ,Mpumalanga,946,0.015591169491913663
57766,Witkop,Mpumalanga,946,0.018166890032920994
57769,Apollo,Mpumalanga,947,0.017861223094249083
57770,Aries ,Cape,947,-0.0069800529770691535
57773,Aurora,Cape,947,-0.003215118177753536
57775,Bacchu,Cape,947,-0.004497791230598888
57777,Bounda,Karoo,947,0.0028889115689405857
57780,Delphi,Cape,947,-0.023563363422093735
57781,Drakens,KZN,947,-0.007522452428120036
57782,Duvha P,Mpumalanga,947,0.021125441510553292
57783,Ferrum,Cape,947,0.0010268109800654751
57785,Garona,Cape,947,0.006864651456512404
57787,Grassr,Cape,947,-0.012647865011597497
57789,Harvar,Karoo,947,0.002685543384097484
57790,Helios,Cape,947,-0.0053337759544414415
57791,Hendrin,Mpumalanga,947,0.013552773037948763
57793,Hydra ,Karoo,947,-0.0009027518994387167
57795,Ingula ,KZN,947,-0.007419037705334416
57796,Juno P,Cape,947,-0.004650222406608443
57797,Juno W,Cape,947,-0.004522688338170437
57798,Kendal ,Mpumalanga,947,0.020427918041141937
57799,Koeberg,Cape,947,-0.0049799858854212
57801,Kriel P,Mpumalanga,947,0.0011654447406004493
57802,Kronos,Karoo,947,-0.00302433703059085
57803,Kusile ,Mpumalanga,947,0.018974174972178133
57804,Lethabo,Vaal,947,0.02601191518329918
57805,Majuba ,Mpumalanga,947,-0.0009411739308849719
57806,Matimb,Waterburg,947,0.038788899661752106
57807,Matimba,Waterburg,947,0.0387049759279224
57808,Matla P,Mpumalanga,947,0.025417356624452176
57809,Medupi ,Waterburg,947,0.03187870900336306
57810,Mulder,Cape,947,-0.007259219407045369
57812,Olien ,Karoo,947,0.001935388238451547
57813,Palmiet,Cape,947,-0.00657945938332727
57816,Perseu,Vaal,947,0.004371735982297365
57821,Ressan,Mpumalanga,947,-0.0015178357546345661
57824,Tabor ,Mpumalanga,947,0.015988892337450024
